Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
5731,10310811,Reef_Check,6.5521,117.9357,Pacific,Central Indo-Pacific,5196.36,Sometimes,0.057,54.44,12,9,2016,10.0,Nutrient Indicator Algae,0.0,Population,17.5,302.61,303.17,302.21,297.77,305.54,1.21,2.0,0.16,0.85,0.0,-3.85,2.99,11.0,4.0,16.0,6.0,4.15,2.56,15.5,2.01,0.11,1.21,-5.28,2.48,-0.84,6.0,2.4,11.0,2.0,3.84,1.77,11.52,0.93
7991,10312023,Reef_Check,22.0705,121.5082,Pacific,Central Indo-Pacific,112.54,Exposed,0.036,62.05,30,4,2016,10.0,Hard Coral,19.38,Population,17.5,262.15,301.74,300.1,295.18,304.76,1.86,5.0,1.33,0.91,0.0,-4.13,2.95,8.29,5.68,26.14,6.29,1.18,3.09,17.27,2.37,-0.56,1.86,-7.11,2.45,-2.19,0.71,1.44,6.0,0.86,0.0,1.02,7.91,0.35
7991,10312023,Reef_Check,22.0705,121.5082,Pacific,Central Indo-Pacific,112.54,Exposed,0.036,62.05,30,4,2016,10.0,Nutrient Indicator Algae,0.62,Population,17.5,262.15,301.74,300.1,295.18,304.76,1.86,5.0,1.33,0.91,0.0,-4.13,2.95,8.29,5.68,26.14,6.29,1.18,3.09,17.27,2.37,-0.56,1.86,-7.11,2.45,-2.19,0.71,1.44,6.0,0.86,0.0,1.02,7.91,0.35
7993,10312036,Reef_Check,22.0821,121.5173,Pacific,Central Indo-Pacific,119.42,Exposed,0.036,62.05,30,4,2016,5.0,Hard Coral,65.62,Population,17.5,301.78,301.97,300.02,294.85,304.51,1.87,5.0,1.71,0.93,0.0,-3.72,2.88,11.0,5.95,29.0,7.0,2.04,3.2,17.87,2.5,-0.35,1.87,-7.46,2.19,-2.29,0.0,1.52,8.0,1.0,0.0,1.02,8.53,0.33
7993,10312036,Reef_Check,22.0821,121.5173,Pacific,Central Indo-Pacific,119.42,Exposed,0.036,62.05,30,4,2016,5.0,Nutrient Indicator Algae,0.0,Population,17.5,301.78,301.97,300.02,294.85,304.51,1.87,5.0,1.71,0.93,0.0,-3.72,2.88,11.0,5.95,29.0,7.0,2.04,3.2,17.87,2.5,-0.35,1.87,-7.46,2.19,-2.29,0.0,1.52,8.0,1.0,0.0,1.02,8.53,0.33
4305,10313222,Reef_Check,-4.525,129.7853,Pacific,Central Indo-Pacific,125.08,Sheltered,0.0488,47.56,26,3,2016,5.0,Hard Coral,43.12,Population,18.0,301.84,302.86,301.42,296.6,305.95,1.57,3.0,0.43,0.89,0.0,-3.14,3.1,10.0,4.25,20.0,6.0,3.87,2.86,14.17,2.25,0.02,1.57,-6.23,3.1,-1.41,4.0,2.11,8.0,2.0,1.19,1.76,10.19,0.85
4305,10313222,Reef_Check,-4.525,129.7853,Pacific,Central Indo-Pacific,125.08,Sheltered,0.0488,47.56,26,3,2016,5.0,Nutrient Indicator Algae,1.25,Population,18.0,301.84,302.86,301.42,296.6,305.95,1.57,3.0,0.43,0.89,0.0,-3.14,3.1,10.0,4.25,20.0,6.0,3.87,2.86,14.17,2.25,0.02,1.57,-6.23,3.1,-1.41,4.0,2.11,8.0,2.0,1.19,1.76,10.19,0.85
181,10314929,Reef_Check,-27.472,153.4099,Pacific,Temperate Australasia,380.57,Sheltered,0.2787,47.92,19,11,2016,4.0,Hard Coral,31.88,Population,18.75,262.15,297.86,296.0,289.93,303.87,2.87,6.0,0.47,0.98,0.0,-3.14,4.55,13.33,5.69,28.0,7.0,2.06,4.58,27.18,2.98,-1.95,2.87,-9.87,4.05,-3.8,0.0,2.13,8.0,1.0,0.0,1.9,13.1,0.62
181,10314929,Reef_Check,-27.472,153.4099,Pacific,Temperate Australasia,380.57,Sheltered,0.2787,47.92,19,11,2016,4.0,Nutrient Indicator Algae,0.0,Population,18.75,262.15,297.86,296.0,289.93,303.87,2.87,6.0,0.47,0.98,0.0,-3.14,4.55,13.33,5.69,28.0,7.0,2.06,4.58,27.18,2.98,-1.95,2.87,-9.87,4.05,-3.8,0.0,2.13,8.0,1.0,0.0,1.9,13.1,0.62
182,10315020,Reef_Check,-27.4701,153.3491,Pacific,Temperate Australasia,2009.22,Sheltered,0.2412,47.92,28,4,2016,1.0,Hard Coral,13.75,Population,18.75,292.87,297.23,295.86,289.23,304.48,3.01,3.0,1.56,0.89,0.0,-3.19,4.55,14.0,4.84,23.0,6.0,6.76,3.34,18.23,2.33,-2.71,3.01,-10.71,4.53,-4.07,0.0,1.93,8.0,1.0,0.0,1.63,10.6,0.51
182,10315020,Reef_Check,-27.4701,153.3491,Pacific,Temperate Australasia,2009.22,Sheltered,0.2412,47.92,28,4,2016,1.0,Nutrient Indicator Algae,12.5,Population,18.75,292.87,297.23,295.86,289.23,304.48,3.01,3.0,1.56,0.89,0.0,-3.19,4.55,14.0,4.84,23.0,6.0,6.76,3.34,18.23,2.33,-2.71,3.01,-10.71,4.53,-4.07,0.0,1.93,8.0,1.0,0.0,1.63,10.6,0.51
9863,10290600,McClanahan,-8.0274,156.9453,Pacific,Central Indo-Pacific,134.61,Sheltered,0.0458,45.87,14,3,2016,12.0,-9999,50.65,-9999,18.85,262.15,303.33,302.3,298.6,306.13,1.08,3.0,0.62,0.86,0.0,-2.97,3.06,2.0,5.58,25.67,5.67,0.0,3.3,20.03,1.98,0.22,1.08,-4.5,3.0,-0.81,1.33,2.57,12.67,1.33,0.0,1.7,14.75,0.57
9891,10290645,McClanahan,-5.8568,110.4728,Pacific,Central Indo-Pacific,109.79,Exposed,0.0567,49.35,5,5,2016,3.0,-9999,49.62,-9999,19.66,302.02,303.63,302.01,297.77,305.29,1.08,3.0,0.85,0.96,0.0,-3.58,3.8,15.0,5.29,24.0,6.0,9.34,4.0,28.46,2.52,0.86,1.08,-5.0,2.51,-0.75,5.0,3.01,16.0,2.0,0.0,2.01,16.09,0.9
60,10314015,Reef_Check,-19.1543,146.8661,Pacific,Central Indo-Pacific,350.3,Sheltered,0.1942,43.39,26,6,2016,1.0,Hard Coral,46.25,Population,20.0,295.18,296.98,299.07,292.2,305.77,2.88,4.0,1.64,0.98,0.0,-3.33,3.34,17.0,5.32,29.0,7.0,14.07,3.32,19.92,2.78,-5.51,2.88,-10.28,3.27,-3.41,1.0,1.46,6.0,1.0,0.0,1.49,10.49,0.62
60,10314015,Reef_Check,-19.1543,146.8661,Pacific,Central Indo-Pacific,350.3,Sheltered,0.1942,43.39,26,6,2016,1.0,Nutrient Indicator Algae,31.88,Population,20.0,295.18,296.98,299.07,292.2,305.77,2.88,4.0,1.64,0.98,0.0,-3.33,3.34,17.0,5.32,29.0,7.0,14.07,3.32,19.92,2.78,-5.51,2.88,-10.28,3.27,-3.41,1.0,1.46,6.0,1.0,0.0,1.49,10.49,0.62
3886,10310402,Reef_Check,-8.3376,116.0376,Pacific,Central Indo-Pacific,158.91,Sheltered,0.0442,47.39,12,11,2016,4.0,Hard Coral,28.12,Population,20.0,301.67,302.1,301.6,297.57,305.47,1.12,3.0,0.17,0.94,0.0,-3.28,3.52,30.0,5.27,30.0,6.0,11.32,3.48,21.05,2.5,-0.49,1.12,-5.01,2.87,-0.98,8.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3886,10310402,Reef_Check,-8.3376,116.0376,Pacific,Central Indo-Pacific,158.91,Sheltered,0.0442,47.39,12,11,2016,4.0,Nutrient Indicator Algae,0.0,Population,20.0,301.67,302.1,301.6,297.57,305.47,1.12,3.0,0.17,0.94,0.0,-3.28,3.52,30.0,5.27,30.0,6.0,11.32,3.48,21.05,2.5,-0.49,1.12,-5.01,2.87,-0.98,8.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3886,10310406,Reef_Check,-8.3376,116.0376,Pacific,Central Indo-Pacific,158.91,Sheltered,0.0442,47.39,12,11,2016,8.0,Hard Coral,43.75,Population,20.0,301.67,302.1,301.6,297.57,305.47,1.12,3.0,0.17,0.94,0.0,-3.28,3.52,30.0,5.27,30.0,6.0,11.32,3.48,21.05,2.5,-0.49,1.12,-5.01,2.87,-0.98,8.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3886,10310406,Reef_Check,-8.3376,116.0376,Pacific,Central Indo-Pacific,158.91,Sheltered,0.0442,47.39,12,11,2016,8.0,Nutrient Indicator Algae,9.38,Population,20.0,301.67,302.1,301.6,297.57,305.47,1.12,3.0,0.17,0.94,0.0,-3.28,3.52,30.0,5.27,30.0,6.0,11.32,3.48,21.05,2.5,-0.49,1.12,-5.01,2.87,-0.98,8.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
5669,10308009,Reef_Check,5.2088,103.2695,Pacific,Central Indo-Pacific,158.74,Exposed,0.0782,49.78,18,6,2016,8.5,Hard Coral,59.38,Population,20.0,302.17,303.44,302.11,298.0,306.34,1.25,1.0,0.63,0.96,0.0,-3.72,3.25,8.0,6.0,28.0,7.0,3.09,3.38,17.26,2.49,0.06,1.25,-5.38,2.96,-1.26,2.0,1.58,7.0,1.0,2.73,1.0,7.65,0.33
5669,10308009,Reef_Check,5.2088,103.2695,Pacific,Central Indo-Pacific,158.74,Exposed,0.0782,49.78,18,6,2016,8.5,Nutrient Indicator Algae,20.0,Population,20.0,302.17,303.44,302.11,298.0,306.34,1.25,1.0,0.63,0.96,0.0,-3.72,3.25,8.0,6.0,28.0,7.0,3.09,3.38,17.26,2.49,0.06,1.25,-5.38,2.96,-1.26,2.0,1.58,7.0,1.0,2.73,1.0,7.65,0.33
9913,10290441,McClanahan,-3.9946,39.7484,Indian,Western Indo-Pacific,1201.8,Sheltered,0.0432,42.61,12,5,2016,1.5,-9999,14.67,-9999,21.48,298.79,301.08,299.95,295.39,304.3,1.5,6.0,0.08,0.85,0.0,-3.18,4.14,13.0,4.04,19.0,5.0,5.33,2.49,17.87,1.83,-0.61,1.5,-6.29,2.6,-1.73,3.0,2.03,9.0,1.0,3.6,1.51,14.8,0.48
5721,10321930,Reef_Check,6.4983,117.9114,Pacific,Central Indo-Pacific,1030.22,Sometimes,0.0757,54.44,3,9,2016,4.5,Hard Coral,20.62,Population,21.5,302.82,305.07,302.27,297.85,305.83,1.25,2.0,1.92,0.87,0.0,-3.94,2.85,9.0,4.41,18.0,6.0,2.41,2.72,16.3,2.04,1.92,1.25,-5.29,2.67,-0.87,6.0,2.31,10.0,2.0,2.11,1.55,11.0,0.78
5721,10321930,Reef_Check,6.4983,117.9114,Pacific,Central Indo-Pacific,1030.22,Sometimes,0.0757,54.44,3,9,2016,4.5,Nutrient Indicator Algae,5.62,Population,21.5,302.82,305.07,302.27,297.85,305.83,1.25,2.0,1.92,0.87,0.0,-3.94,2.85,9.0,4.41,18.0,6.0,2.41,2.72,16.3,2.04,1.92,1.25,-5.29,2.67,-0.87,6.0,2.31,10.0,2.0,2.11,1.55,11.0,0.78
6085,10310343,Reef_Check,6.372,116.324,Pacific,Central Indo-Pacific,138.34,Exposed,0.1711,53.8,28,5,2016,5.0,Hard Coral,31.88,Population,21.5,262.15,304.46,302.24,296.54,306.06,1.73,3.0,0.65,1.06,0.0,-3.84,3.37,5.0,6.85,31.0,8.0,0.37,4.39,25.01,3.11,0.57,1.73,-7.34,2.16,-1.64,1.0,1.28,5.33,0.33,0.0,0.86,6.44,0.26
6085,10310343,Reef_Check,6.372,116.324,Pacific,Central Indo-Pacific,138.34,Exposed,0.1711,53.8,28,5,2016,5.0,Nutrient Indicator Algae,10.0,Population,21.5,262.15,304.46,302.24,296.54,306.06,1.73,3.0,0.65,1.06,0.0,-3.84,3.37,5.0,6.85,31.0,8.0,0.37,4.39,25.01,3.11,0.57,1.73,-7.34,2.16,-1.64,1.0,1.28,5.33,0.33,0.0,0.86,6.44,0.26
9918,10290446,McClanahan,-3.9417,39.7823,Indian,Western Indo-Pacific,668.02,Sheltered,0.0464,42.61,6,4,2016,1.0,-9999,51.67,-9999,22.65,262.15,301.78,299.94,295.39,304.5,1.49,5.0,0.12,0.84,0.0,-3.12,3.54,10.5,3.96,18.5,4.75,4.33,2.47,19.25,1.72,0.13,1.49,-6.26,2.84,-1.7,2.0,1.91,9.25,1.0,2.99,1.48,15.23,0.49
9900,10290654,McClanahan,-5.7848,110.5193,Pacific,Central Indo-Pacific,491.81,Exposed,0.0589,49.39,8,5,2016,3.0,-9999,48.62,-9999,23.36,301.97,303.32,301.95,298.02,305.39,1.03,3.0,0.51,0.88,0.0,-4.13,3.43,12.0,4.88,25.0,5.0,8.66,3.22,20.86,2.0,0.51,1.03,-4.78,2.57,-0.85,8.0,2.08,9.0,1.0,2.59,1.3,8.97,0.59
9872,10290609,McClanahan,-7.8742,156.9908,Pacific,Central Indo-Pacific,188.6,Sheltered,0.0397,46.14,16,3,2016,11.3,-9999,31.25,-9999,23.89,262.15,302.5,302.39,298.4,305.84,1.06,6.0,-0.26,0.9,0.0,-3.25,3.29,1.5,5.08,22.0,5.5,1.18,2.9,16.9,2.06,-0.6,1.06,-4.68,2.74,-0.7,1.5,2.52,12.5,2.0,1.14,1.66,12.94,0.78
9988,10290536,McClanahan,-21.1029,55.2414,Indian,Western Indo-Pacific,269.44,Sheltered,0.0252,53.25,12,3,2016,1.5,-9999,30.3,-9999,23.91,300.02,301.63,298.82,295.13,303.0,1.84,4.0,0.52,0.63,0.0,-2.54,2.58,5.0,3.86,19.0,2.0,1.69,1.88,12.72,0.91,0.41,1.84,-6.08,1.77,-2.39,0.0,0.78,3.0,0.0,0.0,0.51,3.62,0.13
9925,10290459,McClanahan,4.269,73.4888,Indian,Western Indo-Pacific,64.53,Sheltered,0.0878,42.39,23,4,2016,10.0,-9999,23.5,-9999,24.08,302.13,303.58,301.77,298.26,304.76,0.85,3.0,1.4,0.8,0.0,-3.2,2.57,20.0,4.77,20.0,4.0,12.51,2.68,17.78,1.6,1.39,0.85,-3.92,2.56,-0.4,15.0,3.43,15.0,2.0,9.79,2.18,17.29,0.88
9908,10290436,McClanahan,-4.715,39.3722,Indian,Western Indo-Pacific,516.26,Sheltered,0.0753,42.48,23,5,2016,2.5,-9999,47.0,-9999,24.32,298.58,300.55,300.16,295.69,305.64,1.53,8.0,-0.19,0.83,0.0,-3.01,5.43,14.0,3.42,14.0,4.0,6.25,2.42,11.86,1.69,-1.35,1.53,-6.21,3.74,-1.73,4.0,1.67,7.0,1.0,5.6,1.53,8.64,0.62
37,10314152,Reef_Check,-20.7377,149.4649,Pacific,Central Indo-Pacific,211.24,Sheltered,0.0617,39.06,27,3,2016,5.0,Hard Coral,38.12,Population,25.0,298.21,301.56,298.37,292.01,304.04,2.52,5.0,1.07,0.81,0.0,-2.8,3.44,8.0,5.27,25.0,5.0,3.65,2.89,18.05,1.86,0.17,2.52,-9.38,2.64,-3.01,2.0,1.31,5.0,1.0,2.36,0.97,6.86,0.36
37,10314152,Reef_Check,-20.7377,149.4649,Pacific,Central Indo-Pacific,211.24,Sheltered,0.0617,39.06,27,3,2016,5.0,Nutrient Indicator Algae,5.0,Population,25.0,298.21,301.56,298.37,292.01,304.04,2.52,5.0,1.07,0.81,0.0,-2.8,3.44,8.0,5.27,25.0,5.0,3.65,2.89,18.05,1.86,0.17,2.52,-9.38,2.64,-3.01,2.0,1.31,5.0,1.0,2.36,0.97,6.86,0.36
3033,10317202,Reef_Check,28.573,34.5381,Red Sea,Western Indo-Pacific,33.36,Sheltered,0.0353,47.94,17,9,2016,10.0,Hard Coral,26.88,Population,25.0,298.16,299.5,296.94,291.64,302.45,2.16,6.0,-0.01,0.9,0.0,-3.53,3.07,20.0,6.4,34.0,6.0,9.31,3.69,24.79,2.12,-0.23,2.16,-8.09,2.72,-2.77,5.0,2.32,8.0,1.0,2.21,1.75,12.88,0.58
3033,10317202,Reef_Check,28.573,34.5381,Red Sea,Western Indo-Pacific,33.36,Sheltered,0.0353,47.94,17,9,2016,10.0,Nutrient Indicator Algae,16.25,Population,25.0,298.16,299.5,296.94,291.64,302.45,2.16,6.0,-0.01,0.9,0.0,-3.53,3.07,20.0,6.4,34.0,6.0,9.31,3.69,24.79,2.12,-0.23,2.16,-8.09,2.72,-2.77,5.0,2.32,8.0,1.0,2.21,1.75,12.88,0.58
4309,10313308,Reef_Check,-4.5106,129.9464,Pacific,Central Indo-Pacific,103.96,Sheltered,0.0434,47.04,19,3,2016,5.0,Hard Coral,59.38,Population,25.0,302.01,303.08,301.34,296.54,305.48,1.57,3.0,0.67,0.87,0.0,-3.03,2.82,7.0,4.82,26.0,6.0,6.12,2.76,16.89,2.19,0.36,1.57,-6.17,2.75,-1.37,5.0,2.17,12.0,2.0,3.97,1.61,8.98,0.76
4309,10313308,Reef_Check,-4.5106,129.9464,Pacific,Central Indo-Pacific,103.96,Sheltered,0.0434,47.04,19,3,2016,5.0,Nutrient Indicator Algae,1.25,Population,25.0,302.01,303.08,301.34,296.54,305.48,1.57,3.0,0.67,0.87,0.0,-3.03,2.82,7.0,4.82,26.0,6.0,6.12,2.76,16.89,2.19,0.36,1.57,-6.17,2.75,-1.37,5.0,2.17,12.0,2.0,3.97,1.61,8.98,0.76
5637,10308187,Reef_Check,4.8061,103.6745,Pacific,Central Indo-Pacific,56.34,Sheltered,0.0513,49.82,10,6,2016,5.0,Hard Coral,53.12,Population,25.0,301.82,303.61,301.78,296.85,305.52,1.31,2.0,0.89,0.93,0.0,-3.72,3.0,12.0,6.25,32.0,6.0,1.03,3.52,19.54,2.35,0.41,1.31,-6.34,2.31,-1.41,1.0,2.07,10.0,1.0,1.04,1.4,13.65,0.38
5637,10308187,Reef_Check,4.8061,103.6745,Pacific,Central Indo-Pacific,56.34,Sheltered,0.0513,49.82,10,6,2016,5.0,Nutrient Indicator Algae,1.25,Population,25.0,301.82,303.61,301.78,296.85,305.52,1.31,2.0,0.89,0.93,0.0,-3.72,3.0,12.0,6.25,32.0,6.0,1.03,3.52,19.54,2.35,0.41,1.31,-6.34,2.31,-1.41,1.0,2.07,10.0,1.0,1.04,1.4,13.65,0.38
5730,10310795,Reef_Check,6.5521,117.9247,Pacific,Central Indo-Pacific,4877.41,Sometimes,0.057,54.44,14,9,2016,12.0,Hard Coral,39.38,Population,25.0,302.46,303.44,302.21,297.77,305.54,1.21,2.0,0.43,0.85,0.0,-3.85,2.99,10.0,4.0,16.0,6.0,4.15,2.56,15.5,2.01,0.38,1.21,-5.28,2.48,-0.84,5.0,2.4,11.0,2.0,3.84,1.77,11.52,0.93
5730,10310795,Reef_Check,6.5521,117.9247,Pacific,Central Indo-Pacific,4877.41,Sometimes,0.057,54.44,14,9,2016,12.0,Nutrient Indicator Algae,0.0,Population,25.0,302.46,303.44,302.21,297.77,305.54,1.21,2.0,0.43,0.85,0.0,-3.85,2.99,10.0,4.0,16.0,6.0,4.15,2.56,15.5,2.01,0.38,1.21,-5.28,2.48,-0.84,5.0,2.4,11.0,2.0,3.84,1.77,11.52,0.93
8451,10319427,Reef_Check,21.7859,-72.205,Atlantic,Tropical Atlantic,54.87,Sheltered,0.0385,65.96,30,9,2016,4.0,Hard Coral,5.62,Population,25.0,262.15,302.52,299.98,295.57,304.47,1.69,10.0,0.81,0.88,0.0,-3.2,3.17,20.5,4.63,22.67,5.67,4.01,2.53,13.78,2.05,0.56,1.69,-6.39,2.5,-1.98,2.67,1.2,5.0,1.0,3.25,0.96,6.81,0.37
8451,10319427,Reef_Check,21.7859,-72.205,Atlantic,Tropical Atlantic,54.87,Sheltered,0.0385,65.96,30,9,2016,4.0,Nutrient Indicator Algae,0.0,Population,25.0,262.15,302.52,299.98,295.57,304.47,1.69,10.0,0.81,0.88,0.0,-3.2,3.17,20.5,4.63,22.67,5.67,4.01,2.53,13.78,2.05,0.56,1.69,-6.39,2.5,-1.98,2.67,1.2,5.0,1.0,3.25,0.96,6.81,0.37
9910,10290438,McClanahan,-4.7085,39.4101,Indian,Western Indo-Pacific,438.45,Sheltered,0.0535,42.48,18,4,2016,5.0,-9999,17.5,-9999,25.97,300.26,302.03,300.16,295.69,305.64,1.53,4.0,0.21,0.83,0.0,-3.01,5.43,13.0,3.42,14.0,4.0,4.74,2.42,11.86,1.69,0.13,1.53,-6.21,3.74,-1.73,3.0,1.67,7.0,1.0,4.46,1.53,8.64,0.62
9998,10290546,McClanahan,-18.1017,179.2633,Pacific,Central Indo-Pacific,4873.83,Exposed,0.08,44.25,8,3,2016,15.0,-9999,48.75,-9999,26.23,300.99,301.32,299.86,296.1,303.79,1.5,7.0,-0.32,0.8,0.0,-2.82,2.65,5.0,4.59,19.0,5.0,4.83,2.43,16.8,1.67,-0.34,1.5,-5.55,2.12,-1.79,4.0,1.2,4.0,1.0,3.34,0.94,6.26,0.37
9864,10290601,McClanahan,-8.0185,157.1878,Pacific,Central Indo-Pacific,37.65,Sheltered,0.0409,46.53,22,3,2016,8.0,-9999,23.33,-9999,26.79,262.15,302.98,302.32,298.78,305.46,1.04,6.0,0.29,0.88,0.0,-3.25,3.09,1.67,5.22,22.67,5.33,0.42,2.99,18.78,1.92,0.02,1.04,-4.19,2.49,-0.64,0.67,2.56,13.67,1.33,0.41,1.57,12.79,0.64
9874,10290611,McClanahan,-7.847,157.0519,Pacific,Central Indo-Pacific,231.22,Sheltered,0.0389,46.14,16,3,2016,11.7,-9999,58.63,-9999,27.06,262.15,302.46,302.41,298.59,305.7,1.08,6.0,-0.36,0.9,0.0,-3.48,3.14,2.0,5.11,23.0,5.75,0.58,2.78,15.76,2.04,-0.65,1.08,-4.52,2.58,-0.69,1.25,2.4,12.25,2.0,0.57,1.55,12.58,0.74
5725,10321594,Reef_Check,6.5134,117.9056,Pacific,Central Indo-Pacific,1435.1,Sometimes,0.077,54.44,27,7,2016,12.0,Hard Coral,40.62,Population,27.5,303.07,302.07,302.22,297.48,305.81,1.23,4.0,-0.86,0.86,0.0,-3.88,2.91,7.0,4.17,16.0,5.0,0.0,2.51,14.52,1.84,-1.0,1.23,-5.58,2.74,-0.83,3.0,2.33,11.0,2.0,0.0,1.54,9.52,0.81
5725,10321594,Reef_Check,6.5134,117.9056,Pacific,Central Indo-Pacific,1435.1,Sometimes,0.077,54.44,27,7,2016,12.0,Nutrient Indicator Algae,0.0,Population,27.5,303.07,302.07,302.22,297.48,305.81,1.23,4.0,-0.86,0.86,0.0,-3.88,2.91,7.0,4.17,16.0,5.0,0.0,2.51,14.52,1.84,-1.0,1.23,-5.58,2.74,-0.83,3.0,2.33,11.0,2.0,0.0,1.54,9.52,0.81
10189,10290456,McClanahan,-3.26,40.15,Indian,Western Indo-Pacific,1982.59,Sheltered,0.1505,42.73,19,5,2016,2.0,-9999,34.5,-9999,28.35,298.33,300.19,299.73,295.42,307.8,1.53,7.0,-0.37,0.94,0.0,-3.24,7.58,15.0,4.28,21.0,5.0,7.62,3.2,26.32,2.04,-1.28,1.53,-6.04,6.32,-1.73,4.0,2.14,11.0,1.0,4.48,2.22,21.9,0.76
5711,10307724,Reef_Check,6.0606,100.0412,Pacific,Central Indo-Pacific,89.47,Sheltered,0.1509,48.64,19,7,2016,5.7,Hard Coral,50.62,Population,28.75,303.25,303.41,303.08,298.72,306.89,1.25,2.0,-0.14,0.96,0.0,-3.59,3.2,20.0,5.44,31.0,7.0,10.51,3.58,21.42,2.54,-0.9,1.25,-5.58,2.57,-1.22,9.0,2.49,12.0,1.0,9.18,1.84,19.31,0.61
5711,10307724,Reef_Check,6.0606,100.0412,Pacific,Central Indo-Pacific,89.47,Sheltered,0.1509,48.64,19,7,2016,5.7,Nutrient Indicator Algae,0.0,Population,28.75,303.25,303.41,303.08,298.72,306.89,1.25,2.0,-0.14,0.96,0.0,-3.59,3.2,20.0,5.44,31.0,7.0,10.51,3.58,21.42,2.54,-0.9,1.25,-5.58,2.57,-1.22,9.0,2.49,12.0,1.0,9.18,1.84,19.31,0.61
9994,10290542,McClanahan,-19.9975,57.6704,Indian,Western Indo-Pacific,811.18,Sheltered,0.0333,46.36,4,3,2016,1.5,-9999,73.65,-9999,29.85,299.87,302.05,298.46,294.76,302.97,1.81,6.0,1.27,0.67,0.0,-2.76,2.2,16.0,4.38,19.0,3.0,7.78,2.21,12.73,1.05,1.24,1.81,-6.04,2.15,-2.34,3.0,0.99,5.0,0.0,3.97,0.6,6.36,0.14
9920,10290448,McClanahan,-3.384,39.9918,Indian,Western Indo-Pacific,558.71,Sheltered,0.0674,42.75,20,5,2016,2.0,-9999,27.75,-9999,29.95,298.48,300.46,299.77,295.52,307.48,1.49,7.0,-0.21,0.94,0.0,-3.19,6.45,11.0,4.63,23.0,5.0,2.67,3.66,24.78,2.19,-0.98,1.49,-5.92,6.03,-1.66,1.0,2.41,11.0,1.0,1.17,2.3,19.0,0.71
10014,10290562,McClanahan,-16.4244,49.8495,Indian,Western Indo-Pacific,472.87,Sheltered,0.0801,47.95,20,5,2016,5.0,-9999,58.5,-9999,30.32,297.4,298.25,299.7,295.42,305.64,2.08,8.0,-1.26,0.86,0.0,-3.11,3.55,15.0,5.52,23.0,5.0,7.63,3.32,25.25,2.17,-3.83,2.08,-6.65,3.55,-2.37,5.0,2.3,9.0,2.0,1.81,2.32,22.82,0.8
9909,10290437,McClanahan,-4.7094,39.4082,Indian,Western Indo-Pacific,460.92,Sheltered,0.0535,42.48,18,4,2016,5.0,-9999,42.0,-9999,30.49,300.26,302.03,300.16,295.69,305.64,1.53,4.0,0.21,0.83,0.0,-3.01,5.43,13.0,3.42,14.0,4.0,4.74,2.42,11.86,1.69,0.13,1.53,-6.21,3.74,-1.73,3.0,1.67,7.0,1.0,4.46,1.53,8.64,0.62
9912,10290440,McClanahan,-3.9946,39.7484,Indian,Western Indo-Pacific,1201.8,Sheltered,0.0432,42.61,10,4,2016,1.0,-9999,20.0,-9999,30.74,300.56,301.74,299.95,295.39,304.3,1.5,5.0,0.04,0.85,0.0,-3.18,4.14,12.0,4.04,19.0,5.0,3.89,2.49,17.87,1.83,0.05,1.5,-6.29,2.6,-1.73,2.0,2.03,9.0,1.0,2.4,1.51,14.8,0.48
9993,10290541,McClanahan,-20.0803,57.5108,Indian,Western Indo-Pacific,58.48,Sheltered,0.028,49.28,23,3,2016,1.0,-9999,84.0,-9999,30.94,262.15,301.38,298.74,294.98,302.98,1.83,8.0,0.58,0.65,0.0,-2.53,2.28,15.33,4.14,16.67,3.0,7.15,2.1,13.33,1.0,0.24,1.83,-6.15,1.83,-2.39,4.0,1.09,4.33,0.0,4.56,0.67,5.04,0.16
5724,10321681,Reef_Check,6.5065,117.9275,Pacific,Central Indo-Pacific,1024.04,Sometimes,0.0612,54.44,11,9,2016,12.5,Hard Coral,45.0,Population,31.25,302.65,303.15,302.22,297.48,305.81,1.23,2.0,0.08,0.86,0.0,-3.88,2.91,9.0,4.17,16.0,5.0,3.43,2.51,14.52,1.84,0.08,1.23,-5.58,2.74,-0.83,5.0,2.33,11.0,2.0,3.27,1.54,9.52,0.81
